api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url,ft_uid
47-015-00227,015-00227,"38.392696397622544","-81.143445726736",WV,"015",,"SWARTZ, MARION - HEIRS",SOUTHEASTERN GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00227,,"4624916"
47-015-00240,015-00240,"38.519925370139894","-80.95841413342002",WV,"015",,ELK RIVER COAL,"TIGER OIL, INC.",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00240,,"4624917"
47-015-00311,015-00311,"38.38716900674949","-81.21927368647626",WV,"015",,PORTERS CRK. COAL & COKE,SOUTHEASTERN GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00311,,"4624918"
47-015-00392,015-00392,"38.38493873668701","-81.23404884746054",WV,"015",,PORTER'S CREEK COAL,SOUTHEASTERN GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00392,,"4624919"
47-015-00393,015-00393,"38.51970446566146","-81.153280555614",WV,"015",,PORTER'S CREEK COAL,SOUTHEASTERN GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00393,,"4624920"
47-015-00693,015-00693,"37.0462224768942","-81",WV,"015",,ELK RIVER LUMBER CO.,KEILLOR AND CLARK,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-015-00693,,"4624921"
47-015-00694,015-00694,"37.0462224768942","-81",WV,"015",,ELK RIVER LUMBER CO.,KEILLOR AND CLARK,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-015-00694,,"4624922"
47-015-00779,015-00779,"38.539878059002184","-81.12686547862143",WV,"015",,"STOVER, BRETT","CHESAPEAKE APPALACHIA, L.L.C.",,,Gas Production,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00779,,"4624923"
47-001-01447,001-01447,"39.00722554933098","-80.00910045424763",WV,"001",,"SIMMONS, ARLEY CHARLES",BRAXTON OIL AND GAS CORP.,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-01447,,"4624924"
47-001-01455,001-01455,"39.14303452760461","-80.21693004421167",WV,"001",,"WARD, A. T.",BRAXTON OIL AND GAS CORP.,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-01455,,"4624925"
47-001-01460,001-01460,"37.0462224768942","-81",WV,"001",,SHOMO/STRONG,BEREA OIL & GAS CORP.,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01460,,"4624926"
47-001-01473,001-01473,"37.0462224768942","-81",WV,"001",,"MCCULLOUGH, W.",BEREA OIL & GAS CORP.,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01473,,"4624927"
47-015-00313,015-00313,"37.0462224768942","-81",WV,"015",,"ADENA CORP., ET AL",OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-015-00313,,"4624928"
47-015-00314,015-00314,"37.0462224768942","-81",WV,"015",,"WEATHERELL, MARY S.",OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-015-00314,,"4624929"
47-015-00318,015-00318,"37.0462224768942","-81",WV,"015",,"GIBSON, EDITH F., ET AL",OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-015-00318,,"4624930"
47-005-02019,005-02019,"38.10420380216027","-81.5381777770697",WV,"005",,SHONK LAND CO.,PANTHER LLC,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-005-02019,,"4624931"
47-015-00319,015-00319,"38.404577148665446","-81.15691739622373",WV,"015",,"BLOCH, STEPHANIE","EASTERN STATES OIL & GAS, INC.",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00319,,"4624932"
47-017-01042,017-01042,"39.224862830191526","-80.66844114179014",WV,"017",,"BOYCE, RAMONA JEAN","EXCO RESOURCES (WV), INC.",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-017-01042,,"4624933"
47-017-01051,017-01051,"39.29999921960001","-80.83406886334494",WV,"017",,"SMITH, W. R.",SPENCER ENTERPRISES DBA HUGH SPENCER,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-017-01051,,"4624934"
47-017-01069,017-01069,"39.160978797636496","-80.80459569776127",WV,"017",,"SHINN, H. H.","RUDDER OIL AND GAS COMPANY, INC..",,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-017-01069,,"4624935"
47-017-01109,017-01109,"39.16679491493725","-80.6803810240831",WV,"017",,A'HOUSE NINETY ONE,"CHRISTENSON, R WAYNE",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-017-01109,,"4624936"
47-017-01111,017-01111,"39.2575527825819","-80.62844706359829",WV,"017",,"WALKER, E. M.","CHRISTENSON, R WAYNE",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-017-01111,,"4624937"
47-017-01114,017-01114,"39.35066852685519","-80.65277943625647",WV,"017",,"KELLEY, KENNETH B.",CONSOL GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-017-01114,,"4624938"
47-017-01115,017-01115,"39.32563169353523","-80.6361514828673",WV,"017",,"FULTZ, D. O.","ALAMCO, INC.",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-017-01115,,"4624939"
47-017-01120,017-01120,"39.35218932342079","-80.62288257874121",WV,"017",,"SWALLOP, JAMES V., ET UX",CONSOL GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-017-01120,,"4624940"
47-001-01412,001-01412,"38.99758239752972","-80.02658538306626",WV,"001",,CONNER/MOSS,"FMF OIL AND GAS PROPERTIES, INC.",,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01412,,"4624941"
47-001-01413,001-01413,"38.99966683668839","-80.00346664853271",WV,"001",,CONNER/MOSS,"FMF OIL AND GAS PROPERTIES, INC.",,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01413,,"4624942"
47-015-01561,015-01561,"38.33925568650905","-81.08051943206787",WV,"015",,"McCOMAS, R. W.","SAGLIO, INC.",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-015-01561,,"4624943"
47-015-01637,015-01637,"38.496038344374405","-80.90967591756036",WV,"015",,HEARTWOOD FORESTLAND,"ASSEFF, GEORGE S OIL & GAS COMPANY",,,Gas Production,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-01637,,"4624944"
47-015-00320,015-00320,"38.34220822306086","-81.1023724323911",WV,"015",,"STEPHENSON, ETAL",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00320,,"4624945"
34-011-60949,"60949","40.59329407","-84.24802626",OH,,," 1",,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-011-60949,,"1513963"
47-015-00322,015-00322,"38.49526317658118","-81.17239767268633",WV,"015",,"BROWN, GOSHORN & SWANN",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00322,,"4624946"
47-015-00328,015-00328,"38.48727633069425","-81.0045520626735",WV,"015",,ELK RIVER COAL & LUMBER,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00328,,"4624947"
47-015-00329,015-00329,"38.51593456151302","-80.96029074121302",WV,"015",,"WILSON, CLARK",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00329,,"4624948"
47-015-00331,015-00331,"38.40874340446751","-81.16164419343252",WV,"015",,THOMPSON LAND & COAL,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00331,,"4624949"
47-015-00333,015-00333,"38.582812921307145","-81.04494135867257",WV,"015",,"BOGGS, EARNEST A.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00333,,"4624950"
47-015-00337,015-00337,"38.45810459491582","-80.96966017444946",WV,"015",,ELK RIVER COAL & LUMBER,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00337,,"4624951"
47-015-00340,015-00340,"38.53335093635801","-80.9368294154066",WV,"015",,"HALL, FANNY L., ETAL",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00340,,"4624952"
47-015-00348,015-00348,"38.581611997659266","-81.04851353958021",WV,"015",,"BOGGS, ERNEST A.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00348,,"4624953"
47-015-00414,015-00414,"37.0462224768942","-81",WV,"015",,"SALISBURY, GEORGE",OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-015-00414,,"4624954"
47-015-00415,015-00415,"38.62174756886759","-80.98327759932859",WV,"015",,"CUNNINGHAM, WILLIAM",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00415,,"4624955"
47-015-00419,015-00419,"38.40261232356746","-81.22737848551851",WV,"015",,PORTER'S CRK. COAL & COKE,SOUTHEASTERN GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00419,,"4624956"
47-015-00445,015-00445,"38.37983119732732","-81.23373356718447",WV,"015",,PORTER'S CRK. COAL & COKE,SOUTHEASTERN GAS COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00445,,"4624957"
47-015-00483,015-00483,"38.37336129438143","-81.22307858264419",WV,"015",,"HINKLE, LAWRENCE D.",CUNNINGHAM ENERGY LLC,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-015-00483,,"4624958"
47-015-00486,015-00486,"38.373651488647","-81.21829184506562",WV,"015",,YOUNG,CUNNINGHAM ENERGY LLC,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-015-00486,,"4624959"
47-015-00546,015-00546,"38.54736712567462","-81.1164116654483",WV,"015",,"LARCH, TRIPHOSA",KANLIN OIL AND GAS CO.,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00546,,"4624960"
47-015-00584,015-00584,"38.466672793927565","-81.080924556416",WV,"015",,"HAMRICK, W. T.","GERWIG, H.N. DBA G & W BAILERS",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-015-00584,,"4624961"
47-015-00587,015-00587,"38.52610865032257","-80.9744110081583",WV,"015",,ELK RIVER COAL & LUMBER,"BLACK CROW OIL, LLC",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-015-00587,,"4624962"
47-015-00603,015-00603,"38.42583243263307","-81.22501449155574",WV,"015",,"THOMPSON, DANIEL O.","BLACK CROW OIL, LLC",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-015-00603,,"4624963"
47-013-03986,013-03986,"38.903994357558574","-81.19276754102268",WV,"013",,"RIGGS, DELTON",TOWER DRILLING CORPORATION,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-013-03986,,"4624964"
47-013-04041,013-04041,"38.8891757470698","-81.19510022353681",WV,"013",,"STARCHER, ROBERT J.",TOWER DRILLING CORPORATION,,,Oil Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-04041,,"4624965"
47-015-00417,015-00417,"38.43426167044977","-80.96884519607038",WV,"015",,ELK RIVER COAL & LUMBER,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00417,,"4624966"
47-015-00424,015-00424,"38.383251667562824","-81.08984931591895",WV,"015",,"WETHERELL, MARY S.",OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-015-00424,,"4624967"
47-015-00427,015-00427,"38.46271674173277","-80.94824673541231",WV,"015",,ELK RIVER COAL & LUMBER,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00427,,"4624968"
47-015-00433,015-00433,"38.48831610300681","-81.02660644313345",WV,"015",,ELK RIVER COAL & LUMBER,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00433,,"4624969"
47-015-00434,015-00434,"38.429938914563074","-80.97425937802545",WV,"015",,ELK RIVER COAL & LUMBER,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-00434,,"4624970"
47-013-01399,013-01399,"39.008376920306816","-81.1723103438608",WV,"013",,SCHROEDER & HOCH,OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-01399,,"4624971"
47-013-01408,013-01408,"38.941870791080326","-81.24846583654057",WV,"013",,"STURM, JOHN - HEIRS",OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-01408,,"4624972"
47-013-01410,013-01410,"38.86376640820051","-81.00768809088676",WV,"013",,"GODFREY, JENNINGS",OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-01410,,"4624973"
47-013-01411,013-01411,"38.72335459524741","-80.99267554209027",WV,"013",,"CHENOWETH, D. O. - HEIRS",OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-01411,,"4624974"
47-013-01414,013-01414,"38.935365487782995","-81.25840383047235",WV,"013",,"CAMPBELL, W. T.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-013-01414,,"4624975"
47-013-01419,013-01419,"38.84759793065303","-81.05461687624889",WV,"013",,"JACKSON, SAM",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-013-01419,,"4624976"
47-013-01423,013-01423,"38.92856654518535","-81.2570928054536",WV,"013",,"CAMPBELL, W. T.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-013-01423,,"4624977"
47-013-01425,013-01425,"38.81832816022408","-81.13395610147768",WV,"013",,J. J. STARCHER HEIRS,OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-013-01425,,"4624978"
47-013-01429,013-01429,"38.84505679179108","-81.03845458323559",WV,"013",,"STUMP, SULL",OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-013-01429,,"4624979"
47-013-01433,013-01433,"38.670600039038234","-81.12105045343382",WV,"013",,"CONLEY, W. C.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-013-01433,,"4624980"
47-001-01595,001-01595,"39.13219803831498","-80.02161086028178",WV,"001",,"LINDSEY, SHERMAN",BEREA OIL & GAS CORP.,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01595,,"4624981"
47-001-01596,001-01596,"37.0462224768942","-81",WV,"001",,BARBOUR CO. R & R HOME,BEREA OIL & GAS CORP.,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01596,,"4624982"
47-001-01602,001-01602,"37.0462224768942","-81",WV,"001",,"LYONS, MORGAN H.",BEREA OIL & GAS CORP.,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01602,,"4624983"
47-015-01252,015-01252,"38.38585696871178","-80.97327884897985",WV,"015",,BARRINGER TRUST,PARKER & PARSLEY DEVELOPMENT LP,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-01252,,"4624984"
47-015-01261,015-01261,"38.461590612039956","-81.07006428505524",WV,"015",,BARRINGER TRUST,PARKER & PARSLEY DEVELOPMENT LP,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-01261,,"4624985"
47-015-01317,015-01317,"37.0462224768942","-81",WV,"015",,"SAMPLES, B. M.","CHESAPEAKE APPALACHIA, L.L.C.",,,Fluid Injection,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-015-01317,,"4624986"
47-015-01321,015-01321,"38.537410565306224","-81.17204384771267",WV,"015",,"COOK, LAWRENCE","COLUMBIA GAS TRANSMISSION, LLC",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-015-01321,,"4624987"
47-013-04266,013-04266,"38.932876467664066","-81.00967308247242",WV,"013",,"KELLEY, EDNA L.",DIVERSIFIED PRODUCTION LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-04266,,"4624988"
47-013-01701,013-01701,"38.89440663891539","-81.17359480091028",WV,"013",,"BENNETT, J. M. - HEIRS",GUNN AND DIVERS,,,Oil Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-01701,,"4624989"
47-013-04064,013-04064,"38.88511227213618","-81.19788508767428",WV,"013",,"HUSK, H.",TOWER DRILLING CORPORATION,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-04064,,"4624990"
47-013-04084,013-04084,"37.0462224768942","-81",WV,"013",,"LYNCH, L. L.","RITCHIE PETROLEUM CORPORATION, INC.",,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-04084,,"4624991"
47-013-04107,013-04107,"38.948961656313074","-81.12933652536633",WV,"013",,"BENNETT, HUNTER M. JR.","MORRIS OIL & GAS CO.,  INC",,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-013-04107,,"4624992"
34-103-60546,"60546","41.13338348","-82.05872954",OH,,, ,,,,OG_R,unknown,,Other / Unknown,https://wellwiki.org/wiki/34-103-60546,,"673244"
47-013-04231,013-04231,"38.93752969661403","-81.10107911442729",WV,"013",,"STEVENS, DONALD R.","CARBAUGH, RODNEY",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-04231,,"4624993"
47-013-04271,013-04271,"38.674174946731895","-81.10019026258753",WV,"013",,"JARVIS, OKEY JR.","JARVIS, OKEY JR & LYNDA",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-013-04271,,"4624994"
47-013-04356,013-04356,"38.965338166493176","-81.0218205358032",WV,"013",,"SMITH, WALTER E.","SMITH, WALTER E",,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-013-04356,,"4624995"
47-013-04357,013-04357,"38.96890318287446","-81.0424044215561",WV,"013",,WESTVACO,"SMITH, WALTER E",,,Unknown,Never Issued,Vertical,Not Drilled,https://wellwiki.org/wiki/47-013-04357,,"4624996"
