api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url,ft_uid
37-019-22905,,"40.80841899998978","-79.97851900017827",PA,Butler,Forward,RUTLEDGE A UNIT DP,XTO ENERGY INC,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-019-22905,,"2621299"
37-115-21170,,"41.861905999825325","-75.96895000000305",PA,Susquehanna,Forest Lake,FOREST LAKE TWP SUSQUEHANNA CTY BRINESPREADING,FOREST LAKE TWP SUSQUEHANNA CNTY,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-115-21170,,"2621300"
37-117-21641,,"41.636956000266586","-77.27713899963149",PA,Tioga,Duncan,DUNCAN TOWNSHIP TIOGA COUNTY BRINESPREADING,DUNCAN TOWNSHIP TIOGA COUNTY BRINESPREADING,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-117-21641,,"2621301"
37-015-22680,,"41.93544999985559","-76.27482200011156",PA,Bradford,Warren,WARREN TWP BRADFORD CNTY BRINESPREADING,WARREN TWP BRADFORD CNTY,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-015-22680,,"2621302"
37-115-22196,,"41.81256900018788","-75.9587950002636",PA,Susquehanna,Jessup,JESSUP TWP SUSQUEHANNA CNTY BRINESPREADING,JESSUP TWP SUSQUEHANNA CNTY,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-115-22196,,"2621303"
37-105-21835,,"41.92118100006893","-78.01859999996323",PA,Potter,Oswayo,OSWAYO BOROUGH POTTER COUNTY BRINESPREADING,OSWAYO BOROUGH POTTER COUNTY BRINESPREADING,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-105-21835,,"2621304"
37-081-21276,,"41.56555000029137","-76.95240599966537",PA,Lycoming,McNett,MCNETT TWP LYCOMING CNTY BRINESPREADING,MCNETT TWP LYCOMING CNTY BRINESPREADING,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-081-21276,,"2621305"
37-WO21 16,,"41.78638900023585","-75.68444400043093",PA,Susquehanna,Harford,HARFORD TWP SUSQUEHANNA CNTY BRINESPREADING,HARFORD TWP SUSQUEHANNA CNTY,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-WO21 16,,"2621306"
37-760449,,"41.92779699981016","-76.02000300033122",PA,Susquehanna,Choconut,CHOCONUT TWP SUSQUEHANNA CNTY BRINESPREADING,CHOCONUT TWP SUSQUEHANNA CNTY,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-760449,,"2621307"
37-083-10934,,"41.93232100024379","-78.50540900002088",PA,McKean,Otto,HANNA 2,WILLARD M CLINE,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-10934,,"2621339"
37-115-22364,,"41.6816660003002","-75.92133299994109",PA,Susquehanna,Springville,SPRINGVILLE TWP SUSQUEHANNA CNTY BRINESPREADING,SPRINGVILLE TWP SUSQUEHANNA CNTY,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-115-22364,,"2621308"
37-95-065-012,,"41.09133199991727","-79.13432899957436",PA,Jefferson,Beaver,ALLEGHENY RIVER MINING / 5915 / 5915,NATL FUEL GAS SUPPLY CORP,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-95-065-012,,"2621309"
37-115-21289,,"41.958835999866885","-75.93505000034344",PA,Susquehanna,Silver Lake,SILVER LAKE TWP SUSQUEHANNA CNTY BRINESPREADING,SILVER LAKE TWP SUSQUEHANNA CNTY,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-115-21289,,"2621310"
37-763114,,"41.978189000328804","-77.23645799967606",PA,Tioga,Nelson,NELSON TWP TIOGA CNTY BRINESPREADING,NELSON TWP TIOGA CNTY BRINESPREADING,,,,Active,,Other / Unknown,https://wellwiki.org/wiki/37-763114,,"2621311"
37-005-00445,,"40.86046699987981","-79.42834200005402",PA,Armstrong,Boggs,YOCKEY 2,BLX INC,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-005-00445,,"2621312"
37-053-29906,,"41.618977999883924","-79.04578899970763",PA,Forest,Howe,WELD 7,MCCOOL JOHN E,2011-02-28,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-29906,,"2621313"
37-047-20160,,"41.604270999900166","-78.64225700023577",PA,Elk,Jones,CLOPP 5F,HOWARD DRILLING INC,1970-04-18,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-047-20160,,"2621314"
37-049-22488,,"42.1155319997243","-80.07846800031035",PA,Erie,Erie,YOUNG 1,ST VINCENT HEALTH CTR,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-049-22488,,"2621315"
37-123-27755,,"41.81829600020911","-79.19559799974132",PA,Warren,Pleasant,WENTZ 041,KCS ENERGY INC,1980-11-14,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-27755,,"2621316"
37-083-42368,,"41.86984300028207","-78.45706899988565",PA,McKean,Keating,YOUNG 5,HERZOG ROBERT L,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-42368,,"2621317"
37-123-28320,,"41.81294499998585","-79.235062999704",PA,Warren,Pleasant,JONES 07,KCS ENERGY INC,1981-03-16,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-28320,,"2621318"
37-065-23630,,"41.03392200006963","-79.19603399975942",PA,Jefferson,Ringgold,AMES 1,FAIRMAN CORP,1992-12-26,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-065-23630,,"2621319"
37-031-01366,,"41.34395399985011","-79.25348599989367",PA,Clarion,Farmington,BLACK 1,G & G GAS INC,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-031-01366,,"2621320"
37-083-50452,,"41.637658999811066","-78.92114999982425",PA,McKean,Wetmore,VAN 4,TITUS ENERGY LLC,2005-06-03,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-50452,,"2621321"
37-083-48582,,"41.836653999922945","-78.84901600026338",PA,McKean,Hamilton,LOT 2 37,SNYDER BROS INC,2002-07-30,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-48582,,"2621322"
37-049-25192,,"42.099615999879596","-80.17359899960377",PA,Erie,Millcreek,BARRON 1,KEVIN W BARRON,2006-05-15,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-049-25192,,"2621323"
37-123-43294,,"41.86793800003441","-78.92061300042214",PA,Warren,Mead,FOGEL 16,BEARCAT OIL CO LLC,2003-10-15,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-43294,,"2621324"
37-031-23711,,"41.177316999838524","-79.51713600036398",PA,Clarion,Beaver,FOX 6,L & H ENERGY CO INC,2003-07-15,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-031-23711,,"2621325"
37-121-45296,,"41.57504400020714","-79.56475599990065",PA,Venango,Allegheny,HOLTZ HI 8,5M OIL LLC,2013-09-24,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-45296,,"2621326"
37-049-25154,,"42.05628399998904","-80.25910200031078",PA,Erie,Fairview,E LESKO 1,LESKO EUGENE,2004-10-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-049-25154,,"2621327"
37-085-20533,,"41.30971999991509","-80.13828999960754",PA,Mercer,Lake,M HALLIDAY 1,CRS ENERGY LLC,1983-07-29,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-085-20533,,"2621328"
37-123-37467,,"41.79059999970541","-79.1002980003935",PA,Warren,Mead,STREICH 3,WHILTON BROOKS A,1985-03-25,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-37467,,"2621329"
37-123-43318,,"41.80897799986634","-79.19741399978372",PA,Warren,Pleasant,MCMAHAN S4,MCCOOL JOHN E,2003-02-10,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-43318,,"2621330"
37-083-00049,,"41.909586999672335","-78.64485400007776",PA,McKean,Bradford,PALMER 10,ZAWATSKI CHAZ E,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-00049,,"2621331"
37-049-21824,,"42.013132000107426","-80.01466199967753",PA,Erie,Summit,K OSBORN 1,STEDMAN ENERGY INC,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-049-21824,,"2621332"
37-125-28932,,"40.166610000326024","-79.98109000008097",PA,Washington,Fallowfield,Kevech 32H,EQT PROD CO,,,GAS,Active,Horizontal Well,Production Well,https://wellwiki.org/wiki/37-125-28932,,"2621333"
37-121-04764,,"41.249737000062986","-79.83634500003492",PA,Venango,Clinton,KERIN 12,ED KAYLOR,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-04764,,"2621334"
37-121-41388,,"41.47530699988794","-79.90066600032853",PA,Venango,Canal,W BEAN 2A,OWS ENERGY LLC,1985-09-02,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-41388,,"2621335"
37-083-00050,,"41.90914199977512","-78.6450480002465",PA,McKean,Bradford,PALMER 11,ZAWATSKI CHAZ E,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-00050,,"2621336"
37-053-27668,,"41.61245099990051","-79.13959400030176",PA,Forest,Howe,PROPER 1,CAMERON ENERGY CO,2004-03-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-27668,,"2621337"
37-123-42717,,"41.786827999978684","-79.13025700017182",PA,Warren,Mead,LOT 492 34,PIERCE & PETERSEN,2000-02-16,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-42717,,"2621338"
37-123-28328,,"41.81623900008634","-79.23268000012226",PA,Warren,Pleasant,JONES 027,KCS ENERGY INC,1981-03-09,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-28328,,"2621340"
37-123-27742,,"41.8187070001258","-79.1978909998097",PA,Warren,Pleasant,WENTZ 028,KCS ENERGY INC,1980-10-29,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-27742,,"2621341"
37-121-43424,,"41.61067500009614","-79.81939399993104",PA,Venango,Plum,FEEVEY 2,OWS ENERGY LLC,1998-09-14,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-43424,,"2621342"
37-121-04777,,"41.27940100028689","-79.83397900017161",PA,Venango,Rockland,MYERS 7,SAR GAS INC,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-04777,,"2621343"
37-123-24885,,"41.749662999988615","-79.08617799958502",PA,Warren,Mead,BELL 4F,CAMERON ENERGY CO,1975-01-10,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-24885,,"2621344"
37-123-45769,,"41.80558800017714","-79.0085080000334",PA,Warren,Mead,LOT 49 13,PIERCE & PETERSEN,2009-12-08,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-45769,,"2621345"
37-049-23203,,"41.90281499979353","-79.9175260001958",PA,Erie,Le Boeuf,SPOTTS 1,PHILLIP L SPOTTS,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-049-23203,,"2621346"
37-105-20879,,"41.94487600001273","-78.03473699975724",PA,Potter,Oswayo,MAXSON 4,MAXSON GAS CORP,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-105-20879,,"2621347"
37-123-27753,,"41.8202170003165","-79.19633300040849",PA,Warren,Pleasant,WENTZ 039,KCS ENERGY INC,1980-12-08,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-27753,,"2621348"
37-123-27720,,"41.820515999721735","-79.20330299995186",PA,Warren,Pleasant,WENTZ 06,KCS ENERGY INC,1980-10-13,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-27720,,"2621349"
37-053-26617,,"41.622261000105674","-79.10087499997857",PA,Forest,Howe,HAIGHT 42P,CAMERON ENERGY CO,1993-06-24,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-26617,,"2621350"
37-031-01618,,"41.188310000223446","-79.58508100034646",PA,Clarion,Beaver,ELI BERLIN 1,HOMER HENRY,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-031-01618,,"2621351"
37-053-30828,,"41.587981000219976","-79.02354699983543",PA,Forest,Howe,RUHLMAN 6,BALD HILL OIL,2016-08-29,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-30828,,"2621352"
37-123-40145,,"41.85167299997696","-79.12105200028638",PA,Warren,Glade,NUHFER 1,KYLANDER OIL INC,1988-07-20,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-40145,,"2621353"
37-083-00046,,"41.9100309997021","-78.6451319999121",PA,McKean,Bradford,PALMER 6,ZAWATSKI CHAZ E,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-00046,,"2621354"
37-123-38460,,"41.80932399968381","-79.06542100021738",PA,Warren,Mead,EAGAN E-4,BRANCH JOHN D,1985-12-28,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-38460,,"2621355"
37-039-21528,,"41.51999599967546","-80.00359600044216",PA,Crawford,Wayne,DALE GUM 2,OWS ENERGY LLC,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-039-21528,,"2621356"
37-049-25225,,"42.01381200027591","-80.34985499987992",PA,Erie,Lake City,ORANGE 1,SMITH PAUL E,2007-02-20,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-049-25225,,"2621357"
37-031-01738,,"41.23011299969232","-79.47662399956462",PA,Clarion,Elk,WENNER 95,DEITZ GAS & OIL INC,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-031-01738,,"2621358"
37-053-24712,,"41.58905699999282","-79.50065899991301",PA,Forest,Harmony,HR DEV 86,RED VALLEY LTD,1982-11-18,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-24712,,"2621359"
37-053-24000,,"41.5560349999611","-79.45917299986856",PA,Forest,Harmony,BAIRD H21,PASSAUER MELVIN,1981-11-04,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-24000,,"2621360"
37-083-14896,,"41.89039200009613","-78.34364900029684",PA,McKean,Eldred,COPELAND 5,SUSAN M BELL,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-14896,,"2621361"
37-123-45872,,"41.82794399982508","-79.04933299992888",PA,Warren,Mead,CLARK BF5,RICK & SONS OIL LLC,2010-09-03,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-45872,,"2621362"
37-121-43342,,"41.50748000004532","-79.72009799955204",PA,Venango,Oakland,HANCOX 11,MCCOOL JOHN E,1995-11-29,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-43342,,"2621363"
37-083-55217,,"41.83818600019506","-78.86573600038857",PA,McKean,Hamilton,LOT 3 64,SNYDER BROS INC,2011-09-02,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-55217,,"2621364"
37-083-49766,,"41.63999500001693","-78.92534799962348",PA,McKean,Wetmore,KEANE 1,TITUS ENERGY LLC,2004-11-11,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-49766,,"2621365"
37-083-15734,,"41.96433600013922","-78.41012300001842",PA,McKean,Eldred,WRIGHT 2,GREELEY JOHN M,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-15734,,"2621366"
37-083-25364,,"41.95380799995436","-78.42813899960402",PA,McKean,Otto,WINDFALL BW 8,SNOW & SNOW OIL,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-25364,,"2621367"
37-123-42841,,"41.7885689997118","-79.14145100035203",PA,Warren,Mead,HERTZEL 15,PIERCE & PETERSEN,2000-10-27,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-42841,,"2621368"
37-031-01534,,"41.26224199993355","-79.51474899968595",PA,Clarion,Elk,WELLS 1,MELVIN W KAPP,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-031-01534,,"2621369"
37-065-26856,,"41.066833000235334","-79.07130600018759",PA,Jefferson,Knox,SHAFFER 9,JWS ENERGY LLC,2010-06-29,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-065-26856,,"2621370"
37-121-39150,,"41.24713000012083","-79.83581799978022",PA,Venango,Clinton,KERIN 19,ED KAYLOR,1985-04-16,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-39150,,"2621371"
37-083-50570,,"41.84692699967095","-78.85280499980868",PA,McKean,Hamilton,LOT 2 89,SNYDER BROS INC,2006-05-05,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-50570,,"2621372"
37-105-00254,,"41.95260600012035","-78.05730800041574",PA,Potter,Oswayo,GREEN 2A,11 MILE OIL CORP,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-105-00254,,"2621373"
37-125-22940,,"40.2686670002308","-80.02531699990749",PA,Washington,Union,TRAX FARMS 5,DORSO LP,2008-01-09,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-125-22940,,"2621374"
37-083-47970,,"41.833703999845106","-78.85131099998156",PA,McKean,Hamilton,LOT 2 25,SNYDER BROS INC,2001-02-12,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-47970,,"2621375"
37-121-34436,,"41.38895799980316","-79.80017200039842",PA,Venango,Cranberry,FRANK 11,BEST JOHN B,1983-05-19,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-34436,,"2621376"
37-031-21194,,"41.127157000149886","-79.66659999971786",PA,Clarion,Richland,CUB 2,RIVERSTONE FARM,1983-02-04,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-031-21194,,"2621377"
37-083-55255,,"41.84016400011743","-78.87262800011416",PA,McKean,Hamilton,LOT 4 49,SNYDER BROS INC,2011-02-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-55255,,"2621378"
37-083-10998,,"41.91795000009341","-78.70235300006767",PA,McKean,Bradford,JOYCE 7,WILLARD M CLINE,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-10998,,"2621379"
37-039-00203,,"41.70477299985386","-79.63313400042652",PA,Crawford,Rome,HUMMER 7,HARGER JAMES,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-039-00203,,"2621380"
37-123-43854,,"41.8389770000285","-79.11209199972501",PA,Warren,Glade,KLARK 8,BF ADVENTURES LLC,2005-08-05,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-43854,,"2621381"
37-123-37466,,"41.79059999970541","-79.10158100033343",PA,Warren,Mead,STREICH 2,WHILTON BROOKS A,1985-03-23,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-37466,,"2621382"
37-019-00914,,"41.1699199999237","-79.89500800013907",PA,Butler,Marion,ATWELL 6,LAZY OIL CO,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-019-00914,,"2621383"
37-063-26908,,"40.570995999724644","-79.35827300005757",PA,Indiana,Young,BENNETT 5,JACK SCALICI,1982-03-23,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-063-26908,,"2621384"
37-065-24925,,"40.94262399992986","-78.886394000022",PA,Jefferson,Gaskill,DEAN 3,HAROLD R ELKIN,2003-05-15,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-065-24925,,"2621385"
37-023-00005,,"41.33932499971286","-78.19732099983688",PA,Cameron,Gibson,MOATE 1,EQT PROD CO,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-023-00005,,"2621386"
37-123-31102,,"41.762034000057085","-79.09288699991082",PA,Warren,Mead,YOUNG 6,CAMERON ENERGY CO,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-31102,,"2621387"
37-053-30123,,"41.60201899980738","-79.03309200037779",PA,Forest,Howe,BALD 1,BALD HILL OIL,2012-02-20,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-30123,,"2621388"
37-123-45491,,"41.78056699988662","-79.08402500015704",PA,Warren,Mead,ROBINSON 20,BRANCH JOHN D,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-45491,,"2621389"
37-033-23146,,"40.88532000011939","-78.72740299966907",PA,Clearfield,Bell,POWELL 003,FAIRMAN CORP,1989-05-16,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-033-23146,,"2621390"
37-053-27930,,"41.62585400019813","-79.1228490000622",PA,Forest,Howe,SOUTHWELL 2,CAMERON ENERGY CO,2005-05-10,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-053-27930,,"2621391"
37-083-48761,,"41.84715200029967","-78.82845700036415",PA,McKean,Corydon,LOT 7 7 5,SNYDER BROS INC,2002-11-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-48761,,"2621392"
37-123-45494,,"41.7797109997614","-79.07626100039528",PA,Warren,Mead,ROBINSON 33,BRANCH JOHN D,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-45494,,"2621393"
37-019-21706,,"40.929144000037965","-80.15242200011159",PA,Butler,Muddycreek,CHEESEMAN UNIT 1,GEOPETRO LLC,2011-04-20,,GAS,Active,Horizontal Well,Production Well,https://wellwiki.org/wiki/37-019-21706,,"2621394"
37-003-01084,,"40.55713099972209","-80.08756900043872",PA,Allegheny,Ohio,ANDERSON 1,PA DEP OFC OIL & GAS MGMT,1800-01-01,2013-06-24,OIL,DEP Plugged,Vertical Well,Plugged,https://wellwiki.org/wiki/37-003-01084,,"2621395"
37-005-29055,,"40.662580999763875","-79.63250300041474",PA,Armstrong,Gilpin,T MANOL 2-13,BLX INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-005-29055,,"2621396"
37-083-23316,,"41.99256000016168","-78.41094999984877",PA,McKean,Eldred,HUFFMAN 1,WOOD OIL CO,1965-02-03,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-23316,,"2621397"
37-121-46224,,"41.3985399999697","-79.76433000029971",PA,Venango,Cranberry,BEDOW 4,UNKNOWN OPR,1800-01-01,2021-03-26,OIL,DEP Plugged,Undetermined,Plugged,https://wellwiki.org/wiki/37-121-46224,,"2621398"
37-063-34779,,"40.56445299986444","-79.19701499957554",PA,Indiana,Center,P J BECK 1,DL RESOURCES INC,2006-06-13,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-063-34779,,"2621399"
37-117-21575,,"41.59464400032083","-77.04522200004745",PA,Tioga,Liberty,HARER K 713W 1H,SWEPI LP,,,GAS,Operator Reported Not Drilled,Horizontal Well,Not Drilled,https://wellwiki.org/wiki/37-117-21575,,"2621400"
37-728337,,"41.38339500026225","-78.72374999966789",PA,Elk,Ridgway,SGL 3H 44,EOG RESOURCES INC,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-728337,,"2621401"
37-081-20131,,"41.579437000226896","-76.84868700025456",PA,Lycoming,McNett,JOHNSON 1,SWEPI LP,,,GAS,Operator Reported Not Drilled,Vertical Well,Not Drilled,https://wellwiki.org/wiki/37-081-20131,,"2621402"
37-031-24470,,"41.092169000164134","-79.32441600005566",PA,Clarion,Porter,CYPHER 7,DIVERSIFIED PROD LLC,2006-10-19,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-031-24470,,"2621403"
37-083-42398,,"41.96480800025848","-78.42759399980596",PA,McKean,Otto,WINDFALL BW-20,SNOW & SNOW OIL,1984-06-20,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-42398,,"2621404"
37-063-31820,,"40.68240900018042","-78.86533700018039",PA,Indiana,Green,KEITH 2,TURM OIL INC,1997-09-18,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-063-31820,,"2621405"
37-063-29434,,"40.454503999683716","-79.2414909998224",PA,Indiana,Burrell,TORRANCE 2,FAIRMAN CORP,1988-01-15,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-063-29434,,"2621406"
37-123-28329,,"41.815415999832624","-79.23194600017834",PA,Warren,Pleasant,JONES 028,KCS ENERGY INC,1981-03-10,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-28329,,"2621407"
37-065-25874,,"40.94968000014722","-79.03889899963187",PA,Jefferson,Perry,FC DOUTHET 4,DIVERSIFIED PROD LLC,2008-01-04,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-065-25874,,"2621408"
37-123-40263,,"41.90676399978295","-79.34743500042785",PA,Warren,Sugar Grove,STASIOWSKI 30,MOORE JASON S,1988-05-07,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-40263,,"2621409"
37-051-22075,,"39.84438600001033","-79.87269099992378",PA,Fayette,German,HERRING 3,DIVERSIFIED PROD LLC,2004-03-09,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-051-22075,,"2621410"
37-123-44265,,"41.81275499977977","-79.04120099992107",PA,Warren,Mead,LOT 38 54,PIERCE & PETERSEN,2006-10-17,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-123-44265,,"2621411"
37-065-01561,,"41.25065799985277","-78.96644299985572",PA,Jefferson,Warsaw,COOK 2,DIVERSIFIED PROD LLC,1800-01-01,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-065-01561,,"2621412"
37-059-27846,,"39.790456000203484","-80.20218599975371",PA,Greene,Wayne,IRISH PUG 5,RICE DRILLING B LLC,2020-01-21,,GAS,Active,Horizontal Well,Production Well,https://wellwiki.org/wiki/37-059-27846,,"2621413"
37-083-32498,,"41.922798999971","-78.53728400029902",PA,McKean,Foster,EVANS 137,BLAST PRODUCING CO,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-083-32498,,"2621414"
37-121-04906,,"41.39107099976969","-79.73980399968164",PA,Venango,Cranberry,BAUM 33,PEASTER EDWIN,1800-01-01,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-04906,,"2621415"
37-121-27077,,"41.54057799967566","-79.57812400032356",PA,Venango,Oilcreek,HUIDEKOPER 10,VISTA PETRO INC,1979-12-11,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-121-27077,,"2621416"
37-021-20952,,"40.70544000032649","-78.63699800025447",PA,Cambria,Chest,LEIDEN UNIT 4,MTN V OIL & GAS INC,2005-11-11,,GAS,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-021-20952,,"2621417"
37-019-21830,,"40.934082999937225","-79.89391099997198",PA,Butler,Center,KISER 6,NORTHWESTERN WELL SVC INC,2011-04-19,,OIL,Active,Vertical Well,Production Well,https://wellwiki.org/wiki/37-019-21830,,"2621418"
