api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url,ft_uid
34-035-62042,"62042","41.46839869","-81.79272194",OH,,,Cuyahoga 1 1,,1/1/1900,,OG_R,,,Other / Unknown,https://wellwiki.org/wiki/34-035-62042,,"575256"
34-073-20123,"20123","39.41884265","-82.28827139",OH,,, ,,,,OG_R,nogis_rec,,Other / Unknown,https://wellwiki.org/wiki/34-073-20123,,"576279"
47-105-00376,105-00376,"38.95037484268344","-81.53966719002088",WV,"105",,"WILKINSON, R.L.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00376,,"4621213"
34-151-60010,"60010","40.69102931","-81.51543796",OH,,," 1",,,,UN_R,unknown,,Other / Unknown,https://wellwiki.org/wiki/34-151-60010,,"655846"
34-105-60314,"60314","38.89210741","-81.86093244",OH,,, ,,,,UN_R,unknown,,Other / Unknown,https://wellwiki.org/wiki/34-105-60314,,"664528"
34-009-61076,"61076","39.33620327","-81.87144127",OH,,, ,,,,UN_R,unknown,,Other / Unknown,https://wellwiki.org/wiki/34-009-61076,,"667770"
34-145-60186,"60186","38.86204607","-82.96707485",OH,,,BARNETT #2 #2,,1/1/1900,,OG_R,,,Other / Unknown,https://wellwiki.org/wiki/34-145-60186,,"578483"
47-001-02809,001-02809,"39.20687046423919","-80.11343256982434",WV,"001",,"WOLFE, A.J.",ARCH RECLAMATION SERVICES LLC,,,Gas Production,Abandoned Well,Coal Bed Methane Well,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02809,,"4621128"
47-001-02816,001-02816,"39.250252283460604","-80.01044151391825",WV,"001",,SHILOH DEVELOPMENT,CONSOL GAS COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02816,,"4621129"
47-105-00617,105-00617,"38.98075181689187","-81.26899411841495",WV,"105",,"MILLS, WARREN",SENECA OIL COMPANY,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00617,,"4621130"
47-105-00719,105-00719,"39.0336196940585","-81.446643310797",WV,"105",,"SPENCER, R. O.","STONESTREET, VANCE",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00719,,"4621131"
47-001-02407,001-02407,"39.291182663919905","-79.89308846025165",WV,"001",,"GAINER, SHERWOOD",CNG PRODUCING COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-001-02407,,"4621132"
47-001-02408,001-02408,"39.29409479721104","-79.9016133341591",WV,"001",,"GAINER, LORENZO",CNG PRODUCING COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02408,,"4621133"
47-001-02409,001-02409,"39.28934971705858","-79.89950232206623",WV,"001",,"GAINER, LORENZO",CNG PRODUCING COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02409,,"4621134"
47-001-02418,001-02418,"39.1015280470876","-79.93647570048329",WV,"001",,BELINGTON NATIONAL BANK,CNG PRODUCING COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02418,,"4621135"
47-001-02419,001-02419,"39.103361949601506","-79.9418237293929",WV,"001",,BELINGTON NATIONAL BANK,CNG PRODUCING COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02419,,"4621136"
47-001-02443,001-02443,"39.286248053086894","-79.89244726916132",WV,"001",,"GRAGG, WILLIAM W.",CNG PRODUCING COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02443,,"4621137"
47-001-02450,001-02450,"39.28260643496694","-79.88211488661385",WV,"001",,"GRUNER, SARAH A.",CNG PRODUCING COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02450,,"4621138"
47-001-02451,001-02451,"39.288189552610284","-79.88580765637126",WV,"001",,"NESTOR, JOHN JR./MILDRED",CNG PRODUCING COMPANY,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-02451,,"4621139"
47-001-02467,001-02467,"39.19536751591839","-80.00352857324137",WV,"001",,"BOWMAR, CHARLES M.",WV MINERAL GROUP LLC,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02467,,"4621140"
47-001-02506,001-02506,"39.093748199762786","-80.08815900872195",WV,"001",,"CRITES, JAMES H.",BRAXTON OIL AND GAS CORP.,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02506,,"4621141"
47-103-01945,103-01945,"39.48526713341213","-80.67452448488696",WV,"103",,WV PUBLIC LANDS CORP.,"TRIBUNE RESOURCES, LLC",,,2R Production Well,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-01945,,"4621142"
47-103-01948,103-01948,"39.48150455467878","-80.67172464886123",WV,"103",,WV PUBLIC LANDS,"TRIBUNE RESOURCES, LLC",,,2R Production Well,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-01948,,"4621143"
47-103-01949,103-01949,"39.48193909299071","-80.68350728070419",WV,"103",,WV PUBLIC LANDS CORP.,"TRIBUNE RESOURCES, LLC",,,2R Production Well,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-01949,,"4621144"
47-103-02022,103-02022,"39.600553915429984","-80.66108006856818",WV,"103",,"DALLISON LUMBER, INC.","TRIBUNE RESOURCES, LLC",,,2R Production Well,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-02022,,"4621145"
47-103-02059,103-02059,"39.595037435852475","-80.65123065109313",WV,"103",,DOLLISON LUMBER,"TRIBUNE RESOURCES, LLC",,,2R Production Well,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-02059,,"4621146"
47-103-02060,103-02060,"39.58403195307306","-80.67158261093968",WV,"103",,"ABLE, PAUL","TRIBUNE RESOURCES, LLC",,,Gas Production,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-02060,,"4621147"
47-103-02061,103-02061,"39.58850654056184","-80.66873046772574",WV,"103",,"ABLE, PAUL","TRIBUNE RESOURCES, LLC",,,2R Production Well,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-02061,,"4621148"
47-103-02062,103-02062,"39.59286003678253","-80.6654685904384",WV,"103",,"ABLE, PAUL","TRIBUNE RESOURCES, LLC",,,2R Production Well,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-02062,,"4621149"
47-103-02108,103-02108,"39.596924091038936","-80.6652813259834",WV,"103",,DALLISON LUMBER,"TRIBUNE RESOURCES, LLC",,,2R Production Well,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-02108,,"4621150"
47-103-00640,103-00640,"39.52289473572757","-80.49028875377734",WV,"103",,"SMITH, WALTER B.",EQT PRODUCTION COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00640,,"4621151"
47-103-00671,103-00671,"39.55505101729534","-80.59615316310528",WV,"103",,"HENTHORN, W.",EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00671,,"4621152"
47-109-01992,109-01992,"37.76425981500627","-81.51802416337127",WV,"109",,POCAHONTAS LAND CORP.,DIVERSIFIED PRODUCTION LLC,,,Gas Production,Plugged,Coal Bed Methane Well,Plugged,https://wellwiki.org/wiki/47-109-01992,,"4621153"
47-001-02534,001-02534,"39.232388467411255","-80.05004121929231",WV,"001",,"DUCKWORTH, DOLORES & J.H.",WV MINERAL GROUP LLC,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02534,,"4621154"
47-001-02572,001-02572,"39.088813046792154","-80.09094902625414",WV,"001",,"CANN, CARMINE J.",WV MINERAL GROUP LLC,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02572,,"4621155"
47-001-02576,001-02576,"39.13802348124525","-80.20560458625314",WV,"001",,"WARD, A. M.",WV MINERAL GROUP LLC,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02576,,"4621156"
47-001-02580,001-02580,"39.235581771623366","-80.02775297382702",WV,"001",,"WILLIS, VIRGINIA",WV MINERAL GROUP LLC,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02580,,"4621157"
47-105-00289,105-00289,"39.01970327921713","-81.19891583470171",WV,"105",,RICHTER OIL CO.,OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00289,,"4621158"
47-001-02614,001-02614,"39.18767600669326","-79.97098982750184",WV,"001",,"MOATS, BURLIN",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02614,,"4621159"
47-105-00285,105-00285,"39.0359419891596","-81.20445079000665",WV,"105",,"BERNETT, MARY S., ET AL",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00285,,"4621160"
47-105-00290,105-00290,"38.9884706266964","-81.43972019488795",WV,"105",,"MINEAR, B.C.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00290,,"4621161"
47-105-00291,105-00291,"39.04658598017243","-81.53092960585057",WV,"105",,"GANT, W.T.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00291,,"4621162"
47-105-00292,105-00292,"39.082701540487456","-81.44698617403864",WV,"105",,"TANNER, EARL",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00292,,"4621163"
47-105-00293,105-00293,"39.059755337934476","-81.36293534103145",WV,"105",,"RATHBONE, C.A.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00293,,"4621164"
47-105-00294,105-00294,"39.123203211446246","-81.43719249949966",WV,"105",,"TIPPENS, W.S.",OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-105-00294,,"4621165"
47-105-00295,105-00295,"39.00203152747464","-81.19975675056108",WV,"105",,PELL & ROBERTS,OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00295,,"4621166"
47-105-00296,105-00296,"39.08831150931897","-81.31600490578246",WV,"105",,"BROWN, CORA L., ET AL",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00296,,"4621167"
47-105-00297,105-00297,"39.09641738993024","-81.42368335470482",WV,"105",,"FOUGHT, FLOYD B.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00297,,"4621168"
47-105-00299,105-00299,"38.93019627614851","-81.51007640626366",WV,"105",,"MCVEY, W.F.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00299,,"4621169"
47-105-00301,105-00301,"39.06396489401276","-81.31438443728706",WV,"105",,"VANDEVENDER, C.E.","OIL ROCK OIL COMPANY, INC.",,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-105-00301,,"4621170"
47-105-00302,105-00302,"39.117534326015566","-81.32011695756933",WV,"105",,"WELCH, N.M.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00302,,"4621171"
47-105-00303,105-00303,"39.031442743715374","-81.20128833041662",WV,"105",,"BARNETT, MARY S. - HEIRS",OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00303,,"4621172"
47-103-00817,103-00817,"39.55453550570798","-80.50205902557981",WV,"103",,"POWELL, CHESTER & AUDRA",EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00817,,"4621173"
47-103-00818,103-00818,"39.580367019955276","-80.62781217634605",WV,"103",,"HUEY, J. W.","INVITATION ENERGY, INCORPORATED",,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-00818,,"4621174"
47-103-00821,103-00821,"39.56658080620132","-80.52491417404727",WV,"103",,"CONWAY, ATLEE & HILDA",EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00821,,"4621175"
47-103-00824,103-00824,"39.541312319868126","-80.67472952459894",WV,"103",,"JUDGE, JOHN","INVITATION ENERGY, INCORPORATED",,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-103-00824,,"4621176"
47-103-00826,103-00826,"39.59677835728662","-80.7132101094004",WV,"103",,"LONG, JOHN F. - ESTATE",EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00826,,"4621177"
47-103-00827,103-00827,"39.60171270618238","-80.70788538987541",WV,"103",,"SPRINGER, FRANCIS DAVID, ET AL",EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00827,,"4621178"
47-001-00372,001-00372,"39.2547816037024","-79.92765371088944",WV,"001",,WHITESCARVER & SHINGLETON,BEEKAY COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-001-00372,,"4621179"
47-001-00403,001-00403,"39.01534344764133","-80.03847696631405",WV,"001",,"DAVIS, SHIRLEY","ROSS AND WHARTON GAS COMPANY, INC.",,,House Gas,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-00403,,"4621180"
47-107-00371,107-00371,"37.0462224768942","-81",WV,"107",,"COMPTON, S. V.","LOVE, C. E.",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-107-00371,,"4621296"
47-001-00413,001-00413,"39.19111354515213","-80.11288601693046",WV,"001",,"WENTZ, WILLIAM H. & EDITH M.","SENECA-UPSHUR PETROLEUM, LLC",,,Gas Production,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-001-00413,,"4621181"
47-001-00449,001-00449,"39.15384525709436","-80.1133252864576",WV,"001",,"GRAHAM, I.","ROSS AND WHARTON GAS COMPANY, INC.",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-00449,,"4621182"
47-001-00451,001-00451,"39.23481642751307","-79.94508942131591",WV,"001",,"PHILLIPS, F. L.","ROSS AND WHARTON GAS COMPANY, INC.",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-00451,,"4621183"
47-001-00453,001-00453,"39.108254832755634","-80.10394793224785",WV,"001",,"WINSLOW, JOHN S. & CHARLES D.","ROSS AND WHARTON GAS COMPANY, INC.",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-00453,,"4621184"
47-001-00458,001-00458,"39.112303199977816","-80.10661478091595",WV,"001",,"WINSLOW, JOHN S. & CHARLES D.","ROSS AND WHARTON GAS COMPANY, INC.",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-00458,,"4621185"
47-105-00351,105-00351,"38.9509061284371","-81.531107113132",WV,"105",,"WILKINSON, R.L.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00351,,"4621186"
47-001-00464,001-00464,"37.0462224768942","-81",WV,"001",,"DICKENSON, R.",DEN-MARK DRILLING CO INC,,,Unknown,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-00464,,"4621187"
47-001-00485,001-00485,"39.14499380131372","-80.06399931775533",WV,"001",,"DICKENSON, R.","ROSS AND WHARTON GAS COMPANY, INC.",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-00485,,"4621188"
47-001-02629,001-02629,"39.21961645229595","-80.04594120449089",WV,"001",,"PHILIPPI DEVELOPMENT, INC","REI UNDERGROUND EXPLORATION, INC.",,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-001-02629,,"4621189"
47-001-02631,001-02631,"39.279861363577176","-79.9530526583105",WV,"001",,"BEYMER, JOE L.",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02631,,"4621190"
47-001-02634,001-02634,"39.274345750135744","-79.95603995281807",WV,"001",,"TALBOTT, RICHARD E.",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02634,,"4621191"
47-001-02637,001-02637,"39.17141814175496","-80.09804407706815",WV,"001",,ANKER ENERGY CORP.,WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02637,,"4621192"
47-001-02645,001-02645,"39.28552121326092","-79.9407312404947",WV,"001",,"HALLER, DONALD",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02645,,"4621193"
47-001-02648,001-02648,"39.21787530515541","-80.02458469859764",WV,"001",,"MCCORMICK, RON & AMANDA",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02648,,"4621194"
47-001-02652,001-02652,"39.12656100422917","-80.03296953510664",WV,"001",,"LOUGHRAN, KENNETH",EMAX OIL COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-001-02652,,"4621195"
47-001-02659,001-02659,"39.16938724119195","-80.0645754688756",WV,"001",,"WOODFORD, JAMES R., ETAL",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02659,,"4621196"
47-001-02701,001-02701,"39.17388782446328","-80.04817790454422",WV,"001",,"COCHRAN, CHARLES & PAT",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02701,,"4621197"
47-001-02702,001-02702,"39.16996915724668","-80.04687288517704",WV,"001",,"NORRIS, LARRY & SHARON Y.",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02702,,"4621198"
47-001-02703,001-02703,"39.17112983744966","-80.03800153739108",WV,"001",,"NORRIS, DOROTHY, ETAL",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02703,,"4621199"
47-001-02704,001-02704,"39.16168323554195","-80.07035250134295",WV,"001",,"BARTLETT, RUSSELL & BETTY",WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02704,,"4621200"
47-001-02705,001-02705,"39.16647247875402","-80.06606678237185",WV,"001",,ALDERSON-BROADDUS COLLEGE,WV MINERAL GROUP LLC,,,Unknown,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-001-02705,,"4621201"
47-105-00418,105-00418,"39.00567050022673","-81.22396633555935",WV,"105",,"WOLVERTON, M. L.",GREAT WESTERN DRILLING INC,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00418,,"4621202"
47-105-00570,105-00570,"38.9855570383363","-81.31958752973557",WV,"105",,"WATERS, R. L.","WATERS, R L",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00570,,"4621203"
47-105-00613,105-00613,"38.971740024153384","-81.24845357053837",WV,"105",,"SMITH, D. C.","ROWES, ALVIN",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00613,,"4621204"
47-105-00618,105-00618,"38.97622062921548","-81.24880748191042",WV,"105",,"SMITH, DAVID","ROWES, ALVIN",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00618,,"4621205"
47-105-00642,105-00642,"38.962757284636474","-81.30617673429622",WV,"105",,HODGEN,"ROWES, ALVIN",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00642,,"4621206"
47-105-00646,105-00646,"38.962085800822486","-81.29822469496611",WV,"105",,"PETTY, SADIE - HEIRS","ROWES, ALVIN",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00646,,"4621207"
47-103-02094,103-02094,"39.52177800551603","-80.66791254440577",WV,"103",,MILLS,QUAKER STATE CORPORATION,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-02094,,"4621208"
47-105-00647,105-00647,"38.95845144868041","-81.29895158944238",WV,"105",,"PETTY, SADIE - HEIRS","ROWES, ALVIN",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00647,,"4621209"
47-105-00655,105-00655,"38.946936759450594","-81.31668835091628",WV,"105",,WESTVACO,"ROWES, ALVIN",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00655,,"4621210"
47-105-00658,105-00658,"38.96729891957541","-81.29107366976828",WV,"105",,"PETTY, W. T. - HEIRS","ROWES, ALVIN",,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00658,,"4621211"
47-105-00659,105-00659,"38.96219828539633","-81.29366712327312",WV,"105",,"PETTY, W. T. - HEIRS","ROWES, ALVIN",,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00659,,"4621212"
47-105-00377,105-00377,"37.0462224768942","-81",WV,"105",,"WILKINSON, R.L.",OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-105-00377,,"4621214"
47-105-00379,105-00379,"38.95805482258563","-81.54344065595782",WV,"105",,"PALMER, LINDSEY",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00379,,"4621215"
47-105-00383,105-00383,"38.9592981601361","-81.53549674993364",WV,"105",,"KITTLE, DELBERT",OPERATOR UNKNOWN,,,Not Available,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-00383,,"4621216"
47-105-00384,105-00384,"38.95935624240397","-81.53363665907597",WV,"105",,"BROTTON, GRETTA V.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00384,,"4621217"
47-105-00392,105-00392,"38.96801840658572","-81.4616781189664",WV,"105",,"CLINE, HENRY E.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00392,,"4621218"
47-105-00393,105-00393,"38.951111268372095","-81.53453268092808",WV,"105",,"KITTLE, H.M.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00393,,"4621219"
47-105-00395,105-00395,"39.001319318373085","-81.48855666037463",WV,"105",,"LIGHTNER, D. H.",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00395,,"4621220"
47-105-00396,105-00396,"39.05152345713516","-81.27955139916412",WV,"105",,"LEEK, GARFIELD",OPERATOR UNKNOWN,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-105-00396,,"4621221"
47-105-01003,105-01003,"39.062517775916334","-81.42021986821116",WV,"105",,"GOODWIN, MAGGIE",HUGHES RIVER OIL & GAS COMPANY,,,Gas Production,Abandoned Well,Vertical,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/47-105-01003,,"4621222"
47-103-00832,103-00832,"39.53507134441756","-80.65554320576221",WV,"103",,WHEELING JESUIT UNIVERSITY,EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00832,,"4621223"
47-103-00849,103-00849,"39.6034575523999","-80.48492996164501",WV,"103",,"PARK, ERVIN PAUL",EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00849,,"4621224"
47-103-00867,103-00867,"39.50720714404992","-80.58213699134649",WV,"103",,COASTAL LUMBER CO,EQT PRODUCTION COMPANY,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00867,,"4621225"
47-103-00871,103-00871,"39.5712602910899","-80.57577775142938",WV,"103",,"MORRISON, BILLY & ROSA",EQT PRODUCTION COMPANY,,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00871,,"4621226"
47-103-00919,103-00919,"39.5402975046979","-80.62249152803119",WV,"103",,"ARNOLDS, BILLY & DAVID","LUCAS WELL SERVICE, INC.",,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00919,,"4621227"
47-103-00924,103-00924,"39.56063049800394","-80.56021357762074",WV,"103",,"KILCOYNE, WILLIAM","EASTERN OVERTHRUST DRILLING, INC.",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00924,,"4621228"
47-103-00926,103-00926,"39.55075965102397","-80.56695794182865",WV,"103",,"KILCOYNE, WILLIAM","EASTERN OVERTHRUST DRILLING, INC.",,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-00926,,"4621229"
47-103-01130,103-01130,"39.49355243819378","-80.55419837450654",WV,"103",,"SMITH, JO R.","COBHAM GAS INDUSTRIES, INC.",,,Unknown,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-103-01130,,"4621230"
47-001-01692,001-01692,"39.23623754201043","-79.84481823629032",WV,"001",,INTERSTATE LUMBER,ENERGY CORPORATION OF AMERICA,,,Not Available,Plugged,Vertical,Plugged,https://wellwiki.org/wiki/47-001-01692,,"4621231"
47-001-01693,001-01693,"37.0462224768942","-81",WV,"001",,INTERSTATE LUMBER CO.,OPERATOR UNKNOWN,,,Not Available,Never Drilled,Vertical,Not Drilled,https://wellwiki.org/wiki/47-001-01693,,"4621232"
