api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url,ft_uid
34-003-60524,"60524","40.78480703","-84.18527936",OH,,," 3",,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-003-60524,,"1957543"
34-127-61081,"61081","39.72952198","-82.28219039",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-127-61081,,"1958707"
34-063-63537,"63537","41.07356808","-83.69730862",OH,,," 5",,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-063-63537,,"1959616"
34-063-63896,"63896","41.0565846","-83.72780622",OH,,," 2",,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-063-63896,,"1959897"
34-127-61975,"61975","39.62482614","-82.03355349",OH,,,WEINER JOHN A 4 4,C.Z. RUTH,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-127-61975,,"1957544"
34-127-61142,"61142","39.72431678","-82.2959403",OH,,, ,,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-127-61142,,"1960049"
34-123-60006,"60006","41.58283205","-83.24043928",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-123-60006,,"1960123"
34-123-60051,"60051","41.46054795","-83.30414008",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-123-60051,,"1960124"
34-127-62079,"62079","39.61808049","-82.03910429",OH,,,NEWBERRY ELWOOD 1 1,C.Z. RUTH,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-127-62079,,"1957545"
34-127-62418,"62418","39.59023336","-82.05629543",OH,,,B. O'FARRELL     2 2,KELLER BROS.,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-127-62418,,"1957546"
34-011-62222,"62222","40.52911682","-84.41776126",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-011-62222,,"1957584"
34-019-20834,"20834","40.51472744","-81.21421999",OH,,,GRAHAM UNIT # 4-A 4-A,L & M ASSOC. INC.,,,OG_R,oil,,Production Well,https://wellwiki.org/wiki/34-019-20834,,"1957619"
34-123-60099,"60099","41.45895407","-83.29287264",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-123-60099,,"1960125"
34-123-60102,"60102","41.46139225","-83.29474095",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-123-60102,,"1960126"
34-003-60948,"60948","40.76367473","-84.05796749",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60948,,"1960200"
34-019-20912,"20912","40.56530348","-81.21990147",OH,,,MB-MWCD-MB #2 MB 2,MB OIL & GAS,8/27/1975,,OG_R,oil,,Production Well,https://wellwiki.org/wiki/34-019-20912,,"1957620"
34-167-66609,"66609","39.56525673","-81.57403156",OH,,,PAUL WALLACE     #1 #1,,1/1/1900,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-167-66609,,"1957655"
34-063-63827,"63827","41.05293174","-83.7522111",OH,,," 10",,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-063-63827,,"1957723"
34-013-60526,"60526","39.91844643","-81.23026801",OH,,," 1",,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-013-60526,,"1957724"
34-173-60903,"60903","41.41602675","-83.7512205",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-173-60903,,"1960237"
34-105-20606,"20606","39.16509937","-81.94909361",OH,,,WOODYARD HENRY G 2 2,H.B. WALKER & CO.,3/11/1946,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-105-20606,,"1957864"
34-173-60926,"60926","41.45694301","-83.71468068",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-173-60926,,"1960238"
34-011-60539,"60539","40.6590813","-84.22940047",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-011-60539,,"1960239"
34-011-60497,"60497","40.67498541","-84.2410217",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-011-60497,,"1960277"
34-011-60988,"60988","40.61114296","-84.30563013",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-011-60988,,"1960278"
34-011-61361,"61361","40.57835766","-84.41686619",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-011-61361,,"1960279"
34-115-61886,"61886","39.54948835","-81.84308189",OH,,, ,,1/1/1900,,UN_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-115-61886,,"1957901"
34-167-29537,"29537","39.47453295","-81.15217942",OH,,,LEITH RUN LEASE # 3 3,,1/31/2002,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-167-29537,,"1958040"
34-011-61494,"61494","40.5832101","-84.41615265",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-011-61494,,"1960280"
34-167-29556,"29556","39.50595278","-81.57817145",OH,,,CMMI     1-S216 1-S216,ENERGY SEARCH INC,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-167-29556,,"1958041"
34-011-61625,"61625","40.5999515","-84.39114804",OH,,, ,,1/1/1900,,UN_R,gas,,Production Well,https://wellwiki.org/wiki/34-011-61625,,"1960281"
34-083-20607,"20607","40.43434527","-82.20055674",OH,,,HARLETT IDA 1 1,WALTER MCDOUGALE,10/25/1951,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-083-20607,,"1958076"
34-011-62158,"62158","40.51374095","-84.38162982",OH,,, ,,1/1/1900,,UN_R,gas,,Production Well,https://wellwiki.org/wiki/34-011-62158,,"1960282"
34-011-61872,"61872","40.63726663","-84.38331939",OH,,,WERNER IDA 6 6,ARCHER PIPE & SUPPLY,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-011-61872,,"1958112"
34-063-62609,"62609","41.02890642","-83.71430034",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-063-62609,,"1960358"
34-063-62751,"62751","41.04371066","-83.7341836",OH,,," 3",,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-063-62751,,"1960359"
34-003-60252,"60252","40.69703101","-84.29022332",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60252,,"1960657"
34-003-60333,"60333","40.8010102","-84.15758857",OH,,," 4",,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60333,,"1960658"
34-103-24336,"24336","41.07363","-81.75496914",OH,,,WIITA # 4 4,C.& S. ENERGY CORP.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-103-24336,,"1957422"
34-175-60243,"60243","40.90600909","-83.31020794",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-175-60243,,"1957423"
34-175-60310,"60310","40.91892469","-83.34708397",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-175-60310,,"1957424"
34-175-60315,"60315","40.91846288","-83.35532841",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-175-60315,,"1957425"
34-103-24744,"24744","41.12953665","-82.06341987",OH,,,PARENT # W-6 W-6,NOVA A. CHRISTMAN,,,ER_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-103-24744,,"1957426"
34-103-24968,"24968","40.99775802","-82.10785454",OH,,,LILLY NANCY     1 1,GARVER ROY H,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-103-24968,,"1957427"
34-103-61726,"61726","41.1446779","-81.91921357",OH,,,BRUNCH ETTA B 1 1,O. F. G. CO.,1/1/1900,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-103-61726,,"1957428"
34-105-20075,"20075","39.04972339","-82.15161034",OH,,,SNOWDEN FRANCIS 1 1,T.W. BENGEL & A.M. ROBERTS,9/12/1936,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-105-20075,,"1957429"
34-003-60008,"60008","40.76189728","-84.30555058",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60008,,"1957430"
34-003-60284,"60284","40.78812006","-84.12751837",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60284,,"1957431"
34-105-21333,"21333","39.03319437","-82.08663323",OH,,,ESKEW CHAS HRS 1 1,E.W. BAILEY ET AL,10/4/1960,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-105-21333,,"1957432"
34-003-60553,"60553","40.77795796","-84.19361735",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60553,,"1957433"
34-003-60959,"60959","40.75908242","-84.06658567",OH,,," 3",,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60959,,"1957434"
34-003-60983,"60983","40.77002842","-84.04388633",OH,,," 8",,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-60983,,"1957435"
34-105-21475,"21475","39.17547877","-81.9182562",OH,,,GUTHRIE     # 1 1,EASTSTATE GAS PROD. CO.,12/6/1969,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-105-21475,,"1957439"
34-105-21903,"21903","39.08573304","-82.07425514",OH,,,GEORGE H (JACK) WARNER # 1 1,HERALD OIL & GAS CO.,9/29/1980,,OG_R,gs_oilshow,,Production Well,https://wellwiki.org/wiki/34-105-21903,,"1957440"
34-105-22812,"22812","39.00715387","-82.07385011",OH,,,WILLIAM RIFE # 2 2,J. D. DRILLING CO.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-105-22812,,"1957441"
34-105-60658,"60658","39.09882443","-82.08081428",OH,,,HEILMAN N O 1 1,NORTHINGTON & BACHELOR,1/14/1930,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-105-60658,,"1957442"
34-107-20203,"20203","40.63241322","-84.63773521",OH,,,JAMES ZIZELMAN UNIT # 1 1,JERRY MOORE INC.,10/14/1991,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-107-20203,,"1957443"
34-003-62752,"62752","40.71605254","-84.05037673",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-62752,,"1957444"
34-003-62972,"62972","40.71756409","-84.08438529",OH,,, ,,1/1/1900,,UN_R,oil,,Production Well,https://wellwiki.org/wiki/34-003-62972,,"1957445"
34-005-20113,"20113","40.72125837","-82.14226076",OH,,,E. MORRIS     2 2,O.F.G. CO,10/5/1938,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-005-20113,,"1957446"
34-005-20203,"20203","40.81217093","-82.13288651",OH,,,FRIDLINE FERN     1 1,O. F. G.,4/2/1943,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-005-20203,,"1957447"
34-111-20008,"20008","39.79657757","-81.15779216",OH,,,RESIBECK PETER 1 1,M. C. & C. K. RODGERS,,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-111-20008,,"1957448"
34-005-20814,"20814","40.61690289","-82.26350771",OH,,,CANNAN HARRY 1 1,O.F.G.,7/16/1914,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-005-20814,,"1957449"
34-111-21120,"21120","39.8571415","-81.03877687",OH,,,MILLIGAN JAMES     21120 (1) 21120 (1),AMERICAN ENERGY CORP,6/6/1951,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-111-21120,,"1957450"
34-111-22080,"22080","39.79125138","-81.21957866",OH,,,RUBEL 2,NATIONAL PETROLEUM CORP.,11/14/1980,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-111-22080,,"1957451"
34-005-21278,"21278","40.90690947","-82.1674789",OH,,,TANNER 8,GLENN D. HOTTEL,2/9/1956,,OG_R,oil,,Production Well,https://wellwiki.org/wiki/34-005-21278,,"1957452"
34-111-24830,"24830","39.66643177","-81.00905526",OH,,,ROLLAND F     6H 6H,ECLIPSE RESOURCES I LP,3/17/2018,,OG_R,losthole,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-111-24830,,"1957453"
34-111-61055,"61055","39.69643628","-81.11352934",OH,,,TWIMEN WM 1 1,PURE OIL CO.,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-111-61055,,"1957454"
34-111-61345,"61345","39.738671","-81.08078552",OH,,,JACKSON ALVA S     1 1,WHITACRE ENTERPRISES,11/12/1935,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-111-61345,,"1957455"
34-111-61649,"61649","39.78848742","-81.15479491",OH,,,DIEHL F W 2 2,COOPER DENBOW & WARD,1/1/1900,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-111-61649,,"1957456"
34-111-62272,"62272","39.69563911","-81.27255469",OH,,,SUTTON W W 1 1,PURE OIL CO.,1/1/1900,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-111-62272,,"1957457"
34-111-62436,"62436","39.74080764","-81.01795613",OH,,,KELLER MP 1 1,STAUDT LUCAS & THORNBERRY ETAL,4/20/1934,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-111-62436,,"1957458"
34-111-62616,"62616","39.59954424","-81.02449203",OH,,," 8",,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-111-62616,,"1957459"
34-115-20342,"20342","39.73197158","-81.94158181",OH,,,DIVERS - GARRETT ETAL 1,INDUSTRIAL GAS CORP.,7/26/1943,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-115-20342,,"1957460"
34-115-21412,"21412","39.6209753","-82.03109069",OH,,,REED VELDINE M # 1 1,OXFORD OIL CO.,9/13/1974,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-115-21412,,"1957461"
34-005-22132,"22132","40.8992524","-82.15066473",OH,,,H. & G. HASTINGS {ERP#12}     W-37 W-37,QUAKER STATE OIL,6/25/1976,,ER_R,injection,,Injection / Storage / Service,https://wellwiki.org/wiki/34-005-22132,,"1957462"
34-115-21476,"21476","39.61279526","-81.62205503",OH,,,ARCHER/OSBORNE # 1 1,W. H. HAAS,4/12/1976,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-115-21476,,"1957463"
34-115-22996,"22996","39.69234091","-81.94564454",OH,,,THOMPSON     8 8,DUSTY DRILLING CO. INC.,12/1/1982,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-115-22996,,"1957464"
34-003-64163,"64163","40.7581915","-84.38852297",OH,,, ,,1/1/1900,,UN_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-003-64163,,"1957465"
34-115-23320,"23320","39.66987981","-82.00617917",OH,,,BELL RICHARD     5 5,ALTIER H L SERVICE CO INC,4/2/1984,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-115-23320,,"1957466"
34-005-22611,"22611","40.90344038","-82.14647078",OH,,,BROWN UNIT (KEMPER #4) # O-1 4,M. & G. OIL CO,8/10/1967,,OG_R,oil,,Production Well,https://wellwiki.org/wiki/34-005-22611,,"1957467"
34-115-23498,"23498","39.63501804","-81.70401151",OH,,,OHIO POWER COMPANY # 77A 77A,CAVENDISH PETROLEUM OF OHIO INC.,1/28/1984,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-115-23498,,"1957468"
34-115-24469,"24469","39.71427403","-81.68689703",OH,,,OP/COMBS-WILLEY     1 1,ARTEX OIL CO,7/19/2001,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-115-24469,,"1957469"
34-115-24528,"24528","39.75711059","-82.04817266",OH,,,ANDERSON B     1 1,KNOX ENERGY INC.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-115-24528,,"1957470"
34-115-60988,"60988","39.48623107","-81.82512375",OH,,,PICKERING CHAS 1,H.B. WALKER,1/1/1900,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-115-60988,,"1957471"
34-115-61018,"61018","39.52465533","-81.82926942",OH,,,HOOPES THOMAS HEIRS 1 1,TORTOISE OIL CO.,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-115-61018,,"1957472"
34-117-20028,"20028","40.53212119","-82.82817693",OH,,,MCWIRK H 1 1,ATLAS EXPLORATION CO,12/1/1961,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-117-20028,,"1957473"
34-117-21751,"21751","40.44392463","-82.79754627",OH,,,BROKAW OLA 1 1,BALE OIL CO,6/1/1964,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-117-21751,,"1957474"
34-117-22455,"22455","40.44994705","-82.8586683",OH,,,OLSON-CRISWELL 1 1,GENERAL OIL CO. OF OHIO,3/23/1965,,OG_R,dry_gasshow,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-117-22455,,"1957475"
34-117-22773,"22773","40.54068076","-82.83640074",OH,,,CATHOLIC CHURCH # 4 4,B.A. FLOTO ASSOC.,12/13/1965,,SW_R,pl_injection,,Plugged,https://wellwiki.org/wiki/34-117-22773,,"1957476"
34-117-23374,"23374","40.47574709","-82.73237515",OH,,,BACHELDER     # 1 3,HORTIN & HUFFMAN,11/4/1980,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-117-23374,,"1957477"
34-117-23404,"23404","40.47568946","-82.75915296",OH,,,FREY-BRACKEN UNIT # 1 1,HORTIN & HUFFMAN,12/10/1981,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-117-23404,,"1957478"
34-117-23479,"23479","40.63049646","-82.7626389",OH,,,HINKLE # 1 1,MARK PRODUCING INC.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-117-23479,,"1957479"
34-117-24218,"24218","40.53926234","-82.73374466",OH,,,C. TODD-KEEVER     1 1,MFC DRILLING INC,5/23/2010,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-117-24218,,"1957480"
34-005-61267,"61267","40.85224038","-82.14309314",OH,,,SMALLEY R V 1 1,O. F. G.,8/15/1913,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-005-61267,,"1957481"
34-119-20223,"20223","39.87354942","-82.12685696",OH,,,THOMPSON GEORGANNA 1 1,ATHA OIL - OXFORD OIL CO,8/16/1941,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-119-20223,,"1957482"
34-005-61542,"61542","40.76143998","-82.26759845",OH,,,SHAFER JOHN T 1 1,O.F.G.,1/1/1900,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-005-61542,,"1957483"
34-119-20419,"20419","39.89414103","-81.96025208",OH,,,SOLLE H.J.     1 1,CAMERON PROD CO INC.,7/11/1944,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-119-20419,,"1957484"
34-005-61598,"61598","40.78822006","-82.29846068",OH,,,MARKLEY CALLA 3 3,MEDINA,12/18/1913,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-005-61598,,"1957485"
34-005-61767,"61767","40.89145357","-82.1597727",OH,,,MILLER TW     0-10 0-10,DYMO OIL CORPORATION,12/30/1964,,OG_R,oil,,Production Well,https://wellwiki.org/wiki/34-005-61767,,"1957486"
34-119-20421,"20421","40.01246621","-81.90823146",OH,,,CAMPBELL - GADD 1 1,WITTMER O & G CORP.,,,OG_R,dry_oilgas_show,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-119-20421,,"1957487"
34-007-20582,"20582","41.60324528","-80.99428129",OH,,,J & T BURGER # 1 1,LONE STAR PRODUCING CO,8/25/1973,,OG_R,gas,,Production Well,https://wellwiki.org/wiki/34-007-20582,,"1957488"
