api_num,other_id,latitude,longitude,stusps,county,municipality,well_name,operator,spud_date,plug_date,well_type,well_status,well_configuration,ft_category,wellwiki,src_url,ft_uid
34-167-23218,"23218","39.56473627","-81.51744763",OH,,,DUCKWORTH 1 1,LYNCH OIL & GAS,3/29/1969,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-167-23218,,"1909528"
34-167-25133,"25133","39.56435659","-81.5325731",OH,,,STENGEL CAROL 1,APPALACHIAN EXPLORATION INC.,11/21/1979,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-167-25133,,"1909529"
34-167-25545,"25545","39.42005208","-81.48215232",OH,,,STRAHLER HOWARD UNIT 1 1,C.W. RIGGS INC.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-167-25545,,"1909530"
34-167-25632,"25632","39.48515778","-81.26291709",OH,,,HAMILTON 1,SANDHILL ENERGY INC.,7/12/1980,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-167-25632,,"1909531"
34-167-26237,"26237","39.58616364","-81.62217678",OH,,,HALL # 2 2,BERRESFORD ENTERPRISES,3/2/1984,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-167-26237,,"1909532"
34-167-27606,"27606","39.38036321","-81.58513037",OH,,,VICKERS # 3 3,UNIVERSAL MINERALS INC.,12/18/1983,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-167-27606,,"1909533"
34-167-28570,"28570","39.57689905","-81.52721067",OH,,,RUSSELL MARTIN # 5 5,U.S. EXPLORATION CO.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-167-28570,,"1909534"
34-075-60607,"60607","40.55227638","-82.17147175",OH,,, ,,1/1/1900,,UN_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-075-60607,,"1909535"
34-167-29014,"29014","39.41138186","-81.82515826",OH,,,SCRITCHFIELD UNIT # 1 1,CENTURY WELL SERVICES INC,8/19/1993,,OG_R,gas_oilshow,,Production Well,https://wellwiki.org/wiki/34-167-29014,,"1909536"
34-167-29280,"29280","39.43490624","-81.82411721",OH,,,JEFFERS E # 13 13,,5/28/1997,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-167-29280,,"1909537"
34-167-60385,"60385","39.6195795","-81.43074668",OH,,,MCBRIDE/GILDOW     1 1,TRIAD HUNTER  LLC,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-167-60385,,"1909538"
34-167-60913,"60913","39.63465361","-81.46182717",OH,,,WICKENS JA& MARY 23 23,DEAN J. PEAKER,1/1/1900,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-167-60913,,"1909539"
34-167-61711,"61711","39.55748321","-81.04154078",OH,,, ,,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-167-61711,,"1909540"
34-167-64391,"64391","39.34611105","-81.35111333",OH,,,PLUMMER HAPPY     43 43,SANDBAR OIL & GAS CO,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-167-64391,,"1909541"
34-167-64926,"64926","39.52807309","-81.46106955",OH,,,WUNDERLICH CARL & NELLIE 2 2,R.W. HEALEY,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-167-64926,,"1909542"
34-169-21042,"21042","40.9308447","-81.94428631",OH,,,HOISINGTON H     1 1,CLAY OIL & GAS CORPORATION,12/30/1959,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-169-21042,,"1909545"
34-169-21740,"21740","40.86340661","-81.96256809",OH,,,BUCHHOLZ BROTHERS     4 4,JAMES R SMAIL INC,9/11/1989,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-169-21740,,"1909546"
34-169-21796,"21796","40.89482433","-81.65976146",OH,,,KROSSE     2-3119 2-3119,THE OHIO FUEL GAS CO,9/14/1974,,GS_R,storage,,Injection / Storage / Service,https://wellwiki.org/wiki/34-169-21796,,"1909547"
34-169-23140,"23140","40.70318589","-81.95142213",OH,,,WIRT J. 4,RIMCO OPERATING INC.,1/18/1982,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-169-23140,,"1909548"
34-169-23762,"23762","40.77377731","-81.90552523",OH,,,ARMSTRONG # 1 1,SHAFER DAVID OIL PROD. INC.,,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-169-23762,,"1909549"
34-169-24591,"24591","40.92626401","-81.95028421",OH,,,D. TERRENCE EWING # 2 2,KENOIL / MILLER KEN R.,5/23/1988,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-169-24591,,"1909550"
34-169-25050,"25050","40.8997048","-81.79496374",OH,,,THUT R & S # 5 5,OBERMILLER PAUL J,7/24/1995,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-169-25050,,"1909551"
34-169-25105,"25105","40.87932092","-81.83069521",OH,,,HORST W & E # 1-11892 1-11892,BELDEN & BLAKE CO,5/29/1996,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-169-25105,,"1909552"
34-169-25473,"25473","40.88525972","-81.96922614",OH,,,JENTES ROBERT E & JANICE M     3 3,HARLEY DRILLING & PRODUCI,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-169-25473,,"1909553"
34-169-25670,"25670","40.97712486","-81.85295036",OH,,,RUPP     2 2,R D WILES INC,8/25/2012,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-169-25670,,"1909554"
34-169-61385,"61385","40.78607426","-81.98307131",OH,,,FRY WYMAN S 1 1,MEDINA,1/1/1900,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-169-61385,,"1909555"
34-171-20040,"20040","41.468322","-84.36204847",OH,,,MORRISON EDW 1 1,SEMMLER OIL CO.,6/20/1965,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-171-20040,,"1909556"
34-175-20322,"20322","40.69215585","-83.42037607",OH,,,HECKATHORN ROBERT E # OP-3581 OP-3581,EQUITABLE RESOURCES EXP.,6/26/1996,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-175-20322,,"1909557"
34-003-63879,"63879","40.68045152","-84.11743247",OH,,, ,,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-003-63879,,"1909558"
34-003-64201,"64201","40.76432098","-84.35987593",OH,,, ,,1/1/1900,,UN_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-003-64201,,"1909559"
34-003-64351,"64351","40.73907256","-84.35787579",OH,,, ,,1/1/1900,,UN_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-003-64351,,"1909560"
34-003-64567,"64567","40.77878316","-84.00840302",OH,,,STONER K E 6 6,ONSEL BROTHERS,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-003-64567,,"1909561"
34-005-20040,"20040","40.73815079","-82.16500848",OH,,,BLACK     7 7,C.O. MOORE,9/10/1935,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-005-20040,,"1909562"
34-005-20693,"20693","40.94747361","-82.15823937",OH,,,SARGENT HERBERT A 6 6,L.E. SHERER ET AL,3/1/1952,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-005-20693,,"1909563"
34-005-21889,"21889","40.89771799","-82.14491697",OH,,,JOHN STONE FKA FERN WORST # 2 2,H & F OIL CO,4/3/1961,,ER_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-005-21889,,"1909564"
34-005-22955,"22955","40.7499426","-82.33754561",OH,,,HARLAN DAN R.     11219 11219,COLUMBIA GAS TRANSMISSION CORP.,8/8/1972,,GS_R,storage,,Injection / Storage / Service,https://wellwiki.org/wiki/34-005-22955,,"1909565"
34-005-23238,"23238","40.826901","-82.18491056",OH,,,JACOB & PAULINE TRIESLER # 28 2B,OHIO NATURAL FUEL CO,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-005-23238,,"1909566"
34-005-24203,"24203","40.79622299","-82.3348154",OH,,,KENNETH D OBERHOLZER #1     12607 12607,COLUMBIA GAS TRANSMISSION LLC,9/24/2018,,GS_R,storage,,Injection / Storage / Service,https://wellwiki.org/wiki/34-005-24203,,"1909567"
34-005-60058,"60058","40.694571","-82.25230848",OH,,,KOPP ROBERT E ,OHIO FUEL GAS CO,9/30/1964,,GS_R,storage,,Injection / Storage / Service,https://wellwiki.org/wiki/34-005-60058,,"1909568"
34-005-60673,"60673","40.78631408","-82.35835459",OH,,,WAGEMAN BERTHA 1 1,O.F.S.,1/1/1900,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-005-60673,,"1909569"
34-007-20861,"20861","41.64259492","-80.71967486",OH,,,EWING TANSEY # 1 1,NATIONAL PETROLEUM CORP.,6/20/1980,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-007-20861,,"1909570"
34-007-21709,"21709","41.78571234","-80.66479624",OH,,,AMBROSE R. SPANG # 1 1,ENERGY DEVELOPMENT CORPORATION,6/22/1981,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-007-21709,,"1909571"
34-007-21750,"21750","41.5703175","-80.91261839",OH,,,REVELLE # 2 2,POI ENERGY INC.,8/3/1982,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-007-21750,,"1909572"
34-007-21848,"21848","41.63687546","-80.56475442",OH,,,HRABAL UNIT 4 1,P. O. I. ENERGY INC.,11/10/1981,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-007-21848,,"1909573"
34-007-22063,"22063","41.56328657","-80.72109971",OH,,,JULIA BEREGSAZY # 3 3,ENERGY DEVELOPMENT,7/13/1984,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-007-22063,,"1909574"
34-007-22559,"22559","41.51067407","-80.78186962",OH,,,S. GULLO # 2 2,GEN ELEC ENERGY DEVL.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-007-22559,,"1909575"
34-007-22720,"22720","41.81807482","-80.53140285",OH,,,W. JUHASZ # 1 1,TUSSELL CLARENCE JR.,5/29/1984,,OG_R,gas_oilshow,,Production Well,https://wellwiki.org/wiki/34-007-22720,,"1909576"
34-007-23747,"23747","41.53049109","-80.66865658",OH,,,BATES     1 1,KLEESE DEVELOPMENT ASSOCS,3/31/1987,,OG_R,pl_oil_gas,,Plugged,https://wellwiki.org/wiki/34-007-23747,,"1909577"
34-007-23890,"23890","41.75259507","-80.98243324",OH,,,KRONER # 2 2,TIPKA A. W. OIL & GAS INC.,11/14/1989,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-007-23890,,"1909578"
34-007-23892,"23892","41.53174381","-80.67848484",OH,,,SCHNELL # 1 1,ATWOOD ENERGY INC.,4/16/1990,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-007-23892,,"1909579"
34-007-23941,"23941","41.53615474","-80.70612724",OH,,,CLARK # 5 5,ATWOOD ENERGY INC.,6/13/1990,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-007-23941,,"1909580"
34-009-20447,"20447","39.23294007","-81.89011624",OH,,,ACKLET AUTMER 1 1,A.M. COOPER,12/26/1940,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-009-20447,,"1909581"
34-009-21514,"21514","39.30708875","-82.25943522",OH,,,SICKLES CLYDE 3 3,DAVID LAW,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-009-21514,,"1909582"
34-009-22144,"22144","39.30256491","-81.93776952",OH,,,JEAN S HUBBARD # 3-A 3-A,G.W.F. CORPORATION,7/29/1981,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-009-22144,,"1909583"
34-009-22744,"22744","39.20522544","-82.10299754",OH,,,MERRILL H. CHASE # 1 1,ROYAL PET. PROP.  INC.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-009-22744,,"1909584"
34-009-22944,"22944","39.34926105","-82.22555905",OH,,,YOUNG ETAL UNIT # 5 5,ENTERPRISE ENERGY CORP.,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-009-22944,,"1909585"
34-009-23172,"23172","39.37750816","-81.96387747",OH,,,JOHNSON H.     B-17 B-17,FROST R Z & ASSOC. INC.,8/26/1985,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-009-23172,,"1909586"
34-009-23693,"23693","39.25704082","-81.98510394",OH,,,COPPOLA     1 1,TRIAD RESOURCES INC,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-009-23693,,"1909587"
34-009-23782,"23782","39.28168871","-81.93144345",OH,,,MARSHALL     1 1,HAYES JAMES BRENT,,,OG_R,ex_permit,,Not Drilled,https://wellwiki.org/wiki/34-009-23782,,"1909588"
34-009-60483,"60483","39.43602719","-81.88726399",OH,,,BLACK DIAMOND COAL CO 11 11,OHIO FUEL COAL CO,4/18/1929,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-009-60483,,"1909589"
34-011-63198,"63198","40.65363443","-84.4003441",OH,,,REED ADAM 1 1,OHIO OIL CO,,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-011-63198,,"1909590"
34-013-21383,"21383","40.04579909","-81.2133142",OH,,,ALBERT S KKW BL     6H 6H,ASCENT RESOURCES UTICA LLC,12/16/2018,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-013-21383,,"1909591"
34-013-60324,"60324","40.04020582","-80.87816043",OH,,," 1",,1/1/1900,,UN_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-013-60324,,"1909592"
34-013-61174,"61174","39.87476838","-81.10016224",OH,,, ,,1/1/1900,,UN_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-013-61174,,"1909593"
34-019-20475,"20475","40.57070981","-81.26213176",OH,,,DIERICK     3 3,DORFMAN PRODUCTION COMPANY,,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-019-20475,,"1909594"
34-019-21122,"21122","40.52861213","-81.21611028",OH,,,ASTON-BULLOCK U #2 2,MB OPERATING CO,9/19/1977,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-019-21122,,"1909595"
34-019-21296,"21296","40.44188905","-81.20628392",OH,,,GRATRELL RUBY & EDISON     2 2,K.S.T. OIL & GAS CO INC.,10/26/1979,,OG_R,gas_oilshow,,Production Well,https://wellwiki.org/wiki/34-019-21296,,"1909596"
34-019-21976,"21976","40.68259905","-81.11969816",OH,,,CAMP CONESTOGA     3 3,BELDEN & BLAKE CORPORATION,4/24/2006,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-019-21976,,"1909597"
34-019-60130,"60130","40.63231784","-80.95053583",OH,,,CLARK A C 2 2,N. G. C. W. VA.,1/1/1900,,OG_R,pl_oil,,Plugged,https://wellwiki.org/wiki/34-019-60130,,"1909598"
34-019-60340,"60340","40.55986129","-80.86952895",OH,,,WILLIAMS JOHN 1 1,ELLIOTT BROS.,1/1/1900,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-019-60340,,"1909599"
34-019-60718,"60718","40.43192545","-81.11654848",OH,,,BORELAND LEROY A 1 1,N.G.C. W. VA.,1/1/1900,,OG_R,pl_gas,,Plugged,https://wellwiki.org/wiki/34-019-60718,,"1909600"
34-019-60900,"60900","40.51266275","-81.13422834",OH,,,SELL & DAVIS 1 1,ALLEN-LEES DRILLING CO,1/1/1900,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-019-60900,,"1909601"
34-019-60928,"60928","40.61207886","-80.98496637",OH,,,RANDOLPH MELINDA 1 1,N.G.C. W. VA.,1/1/1900,,OG_R,dry,,Orphaned / Abandoned / Unverified Plug,https://wellwiki.org/wiki/34-019-60928,,"1909602"
34-029-20800,"20800","40.868684","-81.06053105",OH,,,GOTTARDI # Q-1737 1,BILL BLAIR INC.,6/12/1980,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-029-20800,,"1909603"
34-029-20881,"20881","40.81509351","-81.01291621",OH,,,STONEMETZ      1 1,LANZER OIL CO  INC.,1/18/1982,,OG_R,oil_gas,,Production Well,https://wellwiki.org/wiki/34-029-20881,,"1909604"
